id,cut,visualCutId,visualCutTitle,visualCutIndex,start,end,speaker,dialogue,reading,visualLabel,progressLabel,image,plannedImage,fallbackImage,imagePrompt,log
ep01_v055,ep01_045,vc12,世界の分岐をレンジへ,12,186.748,188.587,タクミ,お願いしますじゃないですよ。,おねがいしますじゃないですよ。,12/20　世界の分岐をレンジへ,53/83　タクミ,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc12_microwave_choice.jpg,assets/scenes/scene_06_microwave.jpg,ミナが温め確認をし、未来おにぎりが電子レンジへ。タクミが全力でツッコむ。,発話ログ　53/83 / 担当　タクミ / 本日の営業　継続中
ep01_v056,ep01_045,vc12,世界の分岐をレンジへ,12,188.737,191.739,タクミ,世界の分岐を電子レンジに入れないでください。,せかいのぶんきを、でんしれんじにいれないでください。,12/20　世界の分岐をレンジへ,54/83　タクミ,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc12_microwave_choice.jpg,assets/scenes/scene_06_microwave.jpg,ミナが温め確認をし、未来おにぎりが電子レンジへ。タクミが全力でツッコむ。,発話ログ　54/83 / 担当　タクミ / 本日の営業　継続中
ep01_v058,ep01_047,vc13,電子レンジ内の未来映像,13,192.489,196.227,ナレーション,おにぎりが淡く光り、未来の食堂が映った。,おにぎりがあわくひかり、みらいのしょくどうがうつった。,13/20　電子レンジ内の未来映像,55/83　ナレーション,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。,発話ログ　55/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v059,ep01_048,vc13,電子レンジ内の未来映像,13,196.577,199.279,ナレーション,空っぽの棚。長い列。,からっぽのたな。ながいれつ。,13/20　電子レンジ内の未来映像,56/83　ナレーション,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。,発話ログ　56/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v060,ep01_049,vc13,電子レンジ内の未来映像,13,199.579,204.152,ナレーション,小さな子どもが、そのおにぎりを両手で持って笑っている。,ちいさなこどもが、そのおにぎりをりょうてでもってわらっている。,13/20　電子レンジ内の未来映像,57/83　ナレーション,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。,発話ログ　57/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v061,ep01_050,vc13,電子レンジ内の未来映像,13,204.752,207.411,ナレーション,未来の会社員は息を呑んだ。,みらいのかいしゃいんは、いきをのんだ。,13/20　電子レンジ内の未来映像,58/83　ナレーション,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。,発話ログ　58/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v062,ep01_050,vc13,電子レンジ内の未来映像,13,207.611,211.505,未来の会社員,開発記録です。これが、ちゃんと届けば……。,かいはつきろくです。これが、ちゃんととどけば。,13/20　電子レンジ内の未来映像,59/83　未来の会社員,assets/scenes/scene_06_microwave.jpg,assets/scenes/planned/ep01_vc13_microwave_future_vision.jpg,assets/scenes/scene_06_microwave.jpg,電子レンジの光の中に未来の食堂、空っぽの棚、長い列、子どもがおにぎりを持って笑う映像。,発話ログ　59/83 / 担当　未来の会社員 / 未来案件　処理中
ep01_v063,ep01_051,vc14,履歴メモ入力,14,212.105,215.294,第十三レジ,加熱により時空状態が安定しました。,かねつによりじくうじょうたいがあんていしました。,14/20　履歴メモ入力,60/83　第十三レジ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。,発話ログ　60/83 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v064,ep01_052,vc14,履歴メモ入力,14,215.494,218.098,第十三レジ,履歴メモを入力してください。,りれきめもを、にゅうりょくしてください。,14/20　履歴メモ入力,61/83　第十三レジ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。,発話ログ　61/83 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v065,ep01_053,vc14,履歴メモ入力,14,218.448,222.281,ミナ,このおにぎりは、ちゃんと作った方がいいです。,このおにぎりは、ちゃんとつくったほうがいいです。,14/20　履歴メモ入力,62/83　ミナ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。,発話ログ　62/83 / 担当　ミナ / 声　まお / ふつー
ep01_v066,ep01_054,vc14,履歴メモ入力,14,222.631,223.743,タクミ,ざっくり！,ざっくり！,14/20　履歴メモ入力,63/83　タクミ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。,発話ログ　63/83 / 担当　タクミ / 本日の営業　継続中
ep01_v067,ep01_055,vc14,履歴メモ入力,14,223.943,225.754,第十三レジ,記録しました。,きろくしました。,14/20　履歴メモ入力,64/83　第十三レジ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。,発話ログ　64/83 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v068,ep01_056,vc14,履歴メモ入力,14,225.954,226.839,タクミ,通るんだ！,とおるんだ！,14/20　履歴メモ入力,65/83　タクミ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc14_history_memo.jpg,assets/scenes/scene_07_receipt.jpg,第十三レジに履歴メモ入力欄。ミナの雑なメモが記録され、タクミが驚く。,発話ログ　65/83 / 担当　タクミ / 本日の営業　継続中
ep01_v069,ep01_057,vc15,時空返品完了とコーヒー,15,227.089,231.717,第十三レジ,未来とは、だいたい雑なメモの積み重ねです。,みらいとは、だいたい、ざつな、めものつみかさねです。,15/20　時空返品完了とコーヒー,66/83　第十三レジ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。,発話ログ　66/83 / 担当　第十三レジ / 第十三レジ　応答中
ep01_v070,ep01_058,vc15,時空返品完了とコーヒー,15,232.317,237.004,ナレーション,時空返品が完了し、返金額は百六十八円。,じくうへんぴんがかんりょうし、へんきんがくは、ひゃくろくじゅうはちえん。,15/20　時空返品完了とコーヒー,67/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。,発話ログ　67/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v071,ep01_059,vc15,時空返品完了とコーヒー,15,237.254,242.652,ナレーション,未来の会社員は現金で受け取り、さらにホットコーヒーを買った。,みらいのかいしゃいんは、げんきんでうけとり、さらに、ほっとこーひーをかった。,15/20　時空返品完了とコーヒー,68/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。,発話ログ　68/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v072,ep01_060,vc15,時空返品完了とコーヒー,15,242.952,245.603,未来の会社員,未来のコーヒー、高いので。,みらいのこーひー、たかいので。,15/20　時空返品完了とコーヒー,69/83　未来の会社員,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。,発話ログ　69/83 / 担当　未来の会社員 / 未来案件　処理中
ep01_v073,ep01_061,vc15,時空返品完了とコーヒー,15,245.853,248.252,タクミ,未来、行きたくないな。,みらい、いきたくないな。,15/20　時空返品完了とコーヒー,70/83　タクミ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc15_refund_coffee.jpg,assets/scenes/scene_07_receipt.jpg,返品完了、返金百六十八円。未来の会社員がホットコーヒーを買い、タクミが未来に行きたくなくなる。,発話ログ　70/83 / 担当　タクミ / 本日の営業　継続中
ep01_v074,ep01_062,vc16,第十三レジ消滅とレシート,16,248.852,252.838,ナレーション,午前二時二十分。第十三レジは消えた。,ごぜんにじにじゅっぷん。だいじゅうさんれじはきえた。,16/20　第十三レジ消滅とレシート,71/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消え、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。,発話ログ　71/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v075,ep01_064,vc16,第十三レジ消滅とレシート,16,253.238,256.431,ナレーション,残ったレシートには、こう印字されていた。,のこったれしーとには、こういんじされていた。,16/20　第十三レジ消滅とレシート,72/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消え、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。,発話ログ　72/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v076,ep01_064,vc16,第十三レジ消滅とレシート,16,256.731,263.264,ナレーション,時空返品、一件。歴史メモ、一件。完全栄養おにぎり、開発継続。,じくうへんぴん、いっけん。れきしめも、いっけん。かんぜんえいようおにぎり、かいはつけいぞく。,16/20　第十三レジ消滅とレシート,73/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消え、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。,発話ログ　73/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v077,ep01_064,vc16,第十三レジ消滅とレシート,16,263.464,267.876,ナレーション,人類生存率、微増。ホットコーヒー、レギュラー、一件。,じんるいせいぞんりつ、びぞう。ほっとこーひー、れぎゅらー、いっけん。,16/20　第十三レジ消滅とレシート,74/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消え、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。,発話ログ　74/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v078,ep01_065,vc16,第十三レジ消滅とレシート,16,268.076,270.522,ナレーション,スタッフ割引、対象外。,すたっふわりびき、たいしょうがい。,16/20　第十三レジ消滅とレシート,75/83　ナレーション,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消え、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。,発話ログ　75/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v079,ep01_065,vc16,第十三レジ消滅とレシート,16,270.872,273.765,タクミ,最後が一番現実的だ。,さいごがいちばん、げんじつてきだ。,16/20　第十三レジ消滅とレシート,76/83　タクミ,assets/scenes/scene_07_receipt.jpg,assets/scenes/planned/ep01_vc16_receipt_result.jpg,assets/scenes/scene_07_receipt.jpg,午前二時二十分、第十三レジが消え、長いレシートだけが残る。人類生存率微増、スタッフ割引対象外。,発話ログ　76/83 / 担当　タクミ / 本日の営業　継続中
ep01_v081,ep01_067,vc17,座木山辰哉、コピー機へ,17,274.665,279.308,ナレーション,近所の常連らしい男がコピー機へ向かった。,きんじょの、じょうれんらしいおとこが、こぴーきへ、むかった。,17/20　座木山辰哉、コピー機へ,77/83　ナレーション,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc17_zakiyama_copy.jpg,assets/scenes/scene_08_back_to_normal.jpg,眠そうな常連、座木山辰哉が古いツーリング地図を抱えてコピー機へ。長めの黒髪、濃い髭、バイクジャケット。,発話ログ　77/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v082,ep01_067,vc17,座木山辰哉、コピー機へ,17,279.558,285.661,ナレーション,座木山辰哉、五十五歳。眠そうな顔で、古いツーリング地図を抱えている。,ざきやまたつや、ごじゅうごさい。ねむそうなかおで、ふるいつーりんぐちずをかかえている。,17/20　座木山辰哉、コピー機へ,78/83　ナレーション,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc17_zakiyama_copy.jpg,assets/scenes/scene_08_back_to_normal.jpg,眠そうな常連、座木山辰哉が古いツーリング地図を抱えてコピー機へ。長めの黒髪、濃い髭、バイクジャケット。,発話ログ　78/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v083,ep01_068,vc17,座木山辰哉、コピー機へ,17,286.061,290.862,座木山辰哉,コピー、白黒でいいよ。色がつくと記憶が増えるから。,こぴー、しろくろでいいよ。いろがつくと、きおくがふえるから。,17/20　座木山辰哉、コピー機へ,79/83　座木山辰哉,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc17_zakiyama_copy.jpg,assets/scenes/scene_08_back_to_normal.jpg,眠そうな常連、座木山辰哉が古いツーリング地図を抱えてコピー機へ。長めの黒髪、濃い髭、バイクジャケット。,発話ログ　79/83 / 担当　座木山辰哉 / 本日の営業　継続中
ep01_v084,ep01_069,vc18,夜勤だから,18,291.362,294.542,タクミ,この店、普通のお客さんも変なんですか。,このみせ、ふつうのおきゃくさんもへんなんですか。,18/20　夜勤だから,80/83　タクミ,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc18_night_shift_answer.jpg,assets/scenes/scene_08_back_to_normal.jpg,タクミが普通のお客も変なのかと聞き、ミナが『夜勤だから』と無表情で返す。店内は平常運転。,発話ログ　80/83 / 担当　タクミ / 本日の営業　継続中
ep01_v085,ep01_070,vc18,夜勤だから,18,294.792,296.427,ミナ,夜勤だから。,やきんだから。,18/20　夜勤だから,81/83　ミナ,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc18_night_shift_answer.jpg,assets/scenes/scene_08_back_to_normal.jpg,タクミが普通のお客も変なのかと聞き、ミナが『夜勤だから』と無表情で返す。店内は平常運転。,発話ログ　81/83 / 担当　ミナ / 声　まお / ふつー
ep01_v086,ep01_071,vc19,世界が少しだけ救われる,19,297.127,301.725,ナレーション,世界が少しだけ救われても、夜勤は終わらない。,せかいがすこしだけ、すくわれても、やきんはおわらない。,19/20　世界が少しだけ救われる,82/83　ナレーション,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc19_world_saved_quietly.jpg,assets/scenes/scene_08_back_to_normal.jpg,世界が少しだけ救われた余韻。深夜コンビニ店内、タクミとミナ、静かな青い光。大事件の後でも普通。,発話ログ　82/83 / 担当　ナレーション / 深夜帯　進行中
ep01_v087,ep01_071,vc20,夜勤はまだ終わらない,20,302.075,307.826,ナレーション,床清掃も、雑誌返品も、廃棄登録も、まだ残っている。,ゆかせいそうも、ざっしへんぴんも、はいきとうろくも、まだのこっている。,20/20　夜勤はまだ終わらない,83/83　ナレーション,assets/scenes/scene_08_back_to_normal.jpg,assets/scenes/planned/ep01_vc20_chores_remain.jpg,assets/scenes/scene_08_back_to_normal.jpg,床清掃、雑誌返品、廃棄登録が残っている深夜コンビニ。タクミが遠い目、ミナは淡々。余韻のラスト。,発話ログ　83/83 / 担当　ナレーション / 深夜帯　進行中
